,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
481,DRK59,8.895,0.07543556,7,235.8616,OUT035,2004,3046.7008,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
482,FDW28,18.25,0.06613202877895108,5,196.8452,OUT046,1997,3327.6684,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
483,FDC02,21.35,0.115194717,3,258.3278,OUT010,1998,520.6556,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
484,FDR21,19.7,0.066922802,13,174.837,OUT035,2004,2999.429,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
485,FDN48,13.35,0.064636203,0,90.0804,OUT027,1985,2113.2492,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
486,FDT44,16.6,0.103195401,6,117.8466,OUT045,2002,942.7728,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
487,FDX14,13.1,0.13121032,4,74.0354,OUT019,1985,75.2354,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
488,FDH57,10.895,0.035747522,6,133.6284,OUT046,1997,1581.9408,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
489,FDH28,15.85,0.192650072,5,37.4506,OUT019,1985,37.9506,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
490,NCT41,15.7,0.098031771,8,151.3024,OUT019,1985,151.8024,40,4,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
491,FDO11,8.0,0.030118338,1,248.8092,OUT027,1985,3486.1288,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
492,NCP42,8.51,0.016201845,9,195.2478,OUT017,2007,4262.4516,18,2,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
493,FDN09,14.15,0.05837308,13,243.9828,OUT010,1998,731.0484,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
494,FDP32,6.65,0.087652908,6,128.8678,OUT035,2004,1398.8458,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
495,FDV57,15.25,0.065999008,13,177.966,OUT049,1999,2336.958,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
496,FDW28,18.25,0.088750333,5,196.5452,OUT013,1987,2348.9424,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
497,FDR56,15.5,0.100277876,6,196.8768,OUT027,1985,7094.7648,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
498,FDA40,16.0,0.099252438,5,87.4856,OUT035,2004,1054.6272,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
499,NCG42,19.2,0.06613202877895108,9,127.831,OUT045,2002,1298.31,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
500,NCK54,12.15,0.06613202877895108,9,117.815,OUT017,2007,2330.3,18,2,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
501,FDE16,8.895,0.026384672,5,208.9954,OUT049,1999,4584.6988,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
502,FDB15,10.895,0.228993134,4,263.4568,OUT010,1998,527.3136,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
503,FDC40,16.0,0.065431917,4,76.1986,OUT017,2007,1869.5664,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
504,FDE53,10.895,0.026749991,5,106.928,OUT027,1985,2876.256,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
505,FDK24,9.195,0.06613202877895108,0,43.6744,OUT018,2009,407.4696,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
506,FDW31,11.35,0.043333912,6,201.0742,OUT018,2009,2189.8162,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
507,NCX29,10.0,0.089656812,8,144.0102,OUT017,2007,1603.9122,18,2,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
508,NCM07,9.395,0.039954281,11,82.4908,OUT035,2004,2013.3792,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
509,DRN36,15.199999999999998,0.087854925,14,95.9752,OUT019,1985,95.8752,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
510,FDQ37,20.75,0.149404057,2,192.8478,OUT010,1998,774.9912,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
511,FDK43,9.8,0.0268952,10,128.402,OUT045,2002,2403.538,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
512,FDK28,5.695,0.065857092,5,258.5646,OUT018,2009,4380.2982,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
513,FDR43,18.2,0.161817014,6,37.819,OUT045,2002,219.714,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
514,FDL48,19.35,0.082197959,0,49.2034,OUT013,1987,729.051,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
515,DRL23,18.35,0.015335349,7,106.6938,OUT045,2002,1393.5194,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
516,NCX42,6.36,0.00599072,9,163.6526,OUT045,2002,5262.4832,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
517,DRD37,9.8,0.013898123,14,46.506,OUT018,2009,372.848,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
518,FDZ47,20.7,0.078912473,0,99.9042,OUT027,1985,3273.7386,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
519,NCJ54,9.895,0.059776237,9,231.7642,OUT027,1985,5344.3766,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
520,FDL52,6.635,0.06613202877895108,5,39.7506,OUT013,1987,303.6048,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
521,FDC15,18.1,0.297883712,4,156.7288,OUT010,1998,314.2576,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
522,NCD19,8.93,0.022059594,9,56.0614,OUT010,1998,276.307,27,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
523,FDD08,8.3,0.03532494,6,38.9506,OUT013,1987,721.0614,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
524,NCN18,8.895,0.124967595,9,112.7544,OUT045,2002,3467.4864,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
525,FDY56,16.35,0.062411404,6,225.9062,OUT046,1997,5416.9488,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
526,NCI29,8.6,0.032754431,8,140.5154,OUT018,2009,283.6308,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
527,NCE06,5.825,0.160178832,9,160.2894,OUT019,1985,323.5788,40,4,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
528,FDC08,19.0,0.104035148,6,227.772,OUT017,2007,5206.556,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
529,FDU52,7.56,0.06390019,5,157.263,OUT045,2002,2503.408,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
530,FDN16,12.6,0.062648111,5,104.899,OUT013,1987,1960.781,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
531,NCM55,15.6,0.111685868,11,184.7924,OUT010,1998,370.1848,27,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
532,FDR49,8.71,0.233039817,3,49.5376,OUT010,1998,95.8752,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
533,FDC15,18.1,0.17824575,4,158.1288,OUT049,1999,3299.7048,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
534,FDB53,13.35,0.140241213,5,150.2392,OUT017,2007,2684.5056,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
535,FDK44,16.6,0.06613202877895108,6,173.3738,OUT046,1997,2085.2856,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
536,FDA16,6.695,0.033935576,5,221.9456,OUT035,2004,2210.456,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
537,FDO19,17.7,0.016516275,6,47.4034,OUT027,1985,2187.153,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
538,FDO04,16.6,0.026537206,5,57.2614,OUT046,1997,1049.9666,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
539,NCL19,15.35,0.015673267,11,145.047,OUT035,2004,2719.793,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
540,FDA44,19.7,0.089083914,6,54.593,OUT010,1998,56.593,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
541,FDR60,14.3,0.131152799,0,78.6328,OUT017,2007,231.6984,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
542,FDV37,13.0,0.083109455,3,195.8426,OUT027,1985,5734.5354,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
543,FDG53,10.0,0.045818773,5,138.718,OUT013,1987,1398.18,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
544,DRG01,14.8,0.044869794,14,76.467,OUT035,2004,1531.34,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
545,FDB38,19.5,0.06613202877895108,3,160.692,OUT019,1985,319.584,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
546,FDI27,8.71,0.04605781,4,43.8744,OUT049,1999,633.8416,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
547,FDD29,12.15,0.030815427,5,252.0698,OUT010,1998,1014.6792,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
548,NCR41,17.85,0.01806055,8,97.0094,OUT045,2002,2094.6068,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
549,FDW44,9.5,0.035205866,6,171.3448,OUT049,1999,2386.2272,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
550,FDU21,11.8,0.076705948,13,34.7558,OUT035,2004,780.9834,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
551,FDI14,14.1,0.089677773,3,139.8496,OUT046,1997,1693.7952,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
552,FDW50,13.1,0.132327406,4,168.4158,OUT019,1985,334.2316,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
553,FDN39,19.35,0.065520388,10,168.3816,OUT046,1997,1342.2528,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
554,FDT31,19.75,0.012518707,6,190.6872,OUT017,2007,4916.2672,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
555,FDJ14,10.3,0.050353695,3,78.696,OUT017,2007,1757.712,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
556,NCQ43,17.75,0.110762642,11,108.5912,OUT027,1985,1637.868,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
557,FDZ22,9.395,0.045050674,13,84.925,OUT027,1985,1747.725,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
558,FDU38,10.8,0.083016832,4,193.4504,OUT017,2007,2876.256,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
559,FDS32,17.75,0.06613202877895108,6,139.9838,OUT045,2002,1966.7732,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
560,DRH13,8.575,0.023983258,14,106.328,OUT018,2009,958.752,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
561,DRF03,19.1,0.075836522,4,40.2138,OUT010,1998,81.2276,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
562,FDJ20,20.7,0.100330684,6,123.4388,OUT049,1999,1238.388,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
563,FDE22,9.695,0.051778173,13,157.892,OUT019,1985,319.584,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
564,FDX22,6.785,0.022970468,13,211.0928,OUT035,2004,4418.2488,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
565,DRM11,6.57,0.066014596,7,259.7278,OUT013,1987,2863.6058,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
566,FDL58,5.78,0.07429945,13,264.9568,OUT045,2002,1845.5976,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
567,FDL25,6.92,0.131128467,2,93.1804,OUT049,1999,1561.9668,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
568,FDD40,20.25,0.014816356,4,194.1162,OUT049,1999,3848.324,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
569,FDT08,13.65,0.049318315,6,149.005,OUT045,2002,2097.27,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
570,FDO22,13.5,0.017960492,13,81.596,OUT017,2007,639.168,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
571,NCM41,16.5,0.035801238,8,92.612,OUT018,2009,559.272,16,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
572,FDJ21,16.7,0.038606365,13,146.5102,OUT045,2002,2770.3938,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
573,FDC53,8.68,0.008871687,5,99.7384,OUT018,2009,295.6152,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
574,DRK35,8.365,0.125793938,7,36.2506,OUT019,1985,37.9506,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
575,FDQ09,7.235,0.058369013,13,115.2834,OUT018,2009,1267.0174,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
576,DRB48,16.75,0.06613202877895108,14,39.3822,OUT046,1997,353.5398,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
577,DRE25,15.35,0.073269336,14,92.112,OUT035,2004,1118.544,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
578,FDL08,10.8,0.049677651,6,245.9144,OUT013,1987,4655.2736,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
579,NCV42,6.26,0.031470832,9,110.2228,OUT049,1999,1547.3192,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
580,FDW03,5.63,0.024579432,10,105.3306,OUT049,1999,1045.306,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
581,FDL25,6.92,0.131665479,2,91.8804,OUT017,2007,275.6412,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
582,FDC17,12.15,0.015523707,5,212.0928,OUT018,2009,2735.1064,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
583,FDK44,16.6,0.122475364,6,175.5738,OUT045,2002,347.5476,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
